row_index,ticket_code,line_code,channel_code,kind_flag,date_token,worker_code,qty_token,state_flag,service_code,meta_1,meta_2,group_code,price_token_raw
1722,0356,04,05,R,20260210,21,2,O,0043,1,2,03,6@
1723,0356,05,05,R,20260210,21,2,O,0053,1,2,12,@
1724,0357,01,05,R,20260210,94,9,O,0001,1,2,00,0AGNIESZKA
1725,0357,02,05,R,20260210,94,9,O,0022,1,1,01,0AGNIESZKA
1726,0357,03,05,R,20260210,94,9,O,0043,1,2,03,0AGNIESZKA
1727,0358,01,05,R,20260210,55,3,O,0001,1,2,00,2@
1728,0358,02,05,R,20260210,21,2,O,0010,1,2,02,?K@
1729,0358,03,05,R,20260210,55,3,O,0022,1,1,01,@
1730,0358,04,05,R,20260210,21,2,O,0043,1,2,03,6@
1731,0358,05,05,R,20260210,21,2,O,0053,1,2,12,@
1732,0359,01,05,R,20260210,55,3,O,0101,2,2,00,5@
1733,0359,02,05,R,20260210,14,2,O,0110,2,2,02,@Q@
1734,0359,03,05,R,20260210,14,2,O,0147,2,2,03,"""@"
1735,0359,04,05,R,20260210,14,2,O,0150,2,2,12,@
1736,0360,01,05,R,20260210,55,3,O,0001,1,2,00,2@
1737,0360,02,05,R,20260210,14,2,O,0010,1,2,02,?K@
1738,0360,03,05,R,20260210,55,3,O,0022,1,1,01,@
1739,0360,04,05,R,20260210,14,2,O,0043,1,2,03,6@
1740,0360,05,05,R,20260210,14,2,O,0053,1,2,12,@
1741,0361,01,05,R,20260210,55,3,O,0001,1,2,00,2@
1742,0361,02,05,R,20260210,06,2,O,0010,1,2,02,?K@
1743,0361,03,05,R,20260210,55,3,O,0022,1,1,01,@
1744,0361,04,05,R,20260210,06,2,O,0043,1,2,03,6@
1745,0361,05,05,R,20260210,06,2,O,0053,1,2,12,@
1746,0362,01,05,R,20260210,21,2,O,0101,2,2,00,5@
1747,0362,02,05,R,20260210,21,2,O,0110,2,2,02,@Q@
1748,0362,03,05,R,20260210,21,2,O,0147,2,2,03,"""@"
1749,0362,04,05,R,20260210,21,2,O,0185,2,1,06,?R@
1750,0362,05,05,R,20260210,21,2,O,0186,2,1,06,.@
1751,0362,06,05,R,20260210,21,2,O,0150,2,2,12,@
1752,0363,01,05,R,20260210,55,3,O,0001,1,2,00,2@
1753,0363,02,05,R,20260210,21,2,O,0010,1,2,02,?K@
1754,0363,03,05,R,20260210,55,3,O,0022,1,1,01,@
1755,0363,04,05,R,20260210,21,2,O,0043,1,2,03,6@
1756,0363,05,05,R,20260210,21,2,O,0053,1,2,12,@
1757,0364,01,05,R,20260210,55,3,O,0003,1,2,00,2@
1758,0364,02,05,R,20260210,55,3,O,0022,1,1,01,@
1759,0364,03,05,R,20260210,48,2,O,0043,1,2,03,J@
1760,0364,04,05,R,20260210,48,2,O,0077,1,1,06,@o@
1761,0364,05,05,R,20260210,48,2,O,0078,1,1,06,9@
1762,0364,06,05,R,20260210,48,2,O,0007,1,2,02,@V@
1763,0364,07,05,R,20260210,48,2,O,0053,1,2,12,@
1764,0365,01,05,R,20260210,06,2,O,0001,1,2,00,2@
1765,0365,02,05,R,20260210,06,2,O,0010,1,2,02,?K@
1766,0365,03,05,R,20260210,06,2,O,0022,1,1,01,@
1767,0365,04,05,R,20260210,06,2,O,0043,1,2,03,6@
1768,0365,05,05,R,20260210,06,2,O,0053,1,2,12,@
1769,0366,01,05,R,20260210,14,2,O,0001,1,2,00,2@
1770,0366,02,05,R,20260210,14,2,O,0010,1,2,02,?K@
1771,0366,03,05,R,20260210,14,2,O,0022,1,1,01,@
1772,0366,04,05,R,20260210,14,2,O,0043,1,2,03,6@
1773,0366,05,05,R,20260210,14,2,O,0053,1,2,12,@
1774,1,0367,01,05,R,20260210,14,2,O,0001,1,2,00
1775,1,0367,02,05,R,20260210,14,2,O,0010,1,2,02
1776,1,0367,03,05,R,20260210,14,2,O,0022,1,1,01
1777,1,0367,04,05,R,20260210,14,2,O,0043,1,2,03
1778,1,0367,05,05,R,20260210,14,2,O,0053,1,2,12
1779,0368,01,05,R,20260210,48,2,O,0001,1,2,00,2@
1780,0368,02,05,R,20260210,48,2,O,0010,1,2,02,?K@
1781,0368,03,05,R,20260210,48,2,O,0022,1,1,01,@
1782,0368,04,05,R,20260210,48,2,O,0043,1,2,03,6@
1783,0368,05,05,R,20260210,48,2,O,0053,1,2,12,@
1784,0369,01,05,R,20260210,55,3,O,0001,1,2,00,5@
1785,0369,02,05,R,20260210,55,3,O,0022,1,1,01,@
1786,0369,03,05,R,20260210,14,2,O,0010,1,2,02,@P@
1787,0369,04,05,R,20260210,14,2,O,0043,1,2,03,M@
1788,0369,05,05,R,20260210,14,2,O,0053,1,2,12,@
1789,0370,01,05,R,20260210,48,2,O,0001,1,2,00,2@
1790,0370,02,05,R,20260210,48,2,O,0010,1,2,02,?K@
1791,0370,03,05,R,20260210,48,2,O,0022,1,1,01,@
1792,0370,04,05,R,20260210,48,2,O,0043,1,2,03,6@
1793,0371,01,05,R,20260210,55,3,O,0003,1,2,00,2@
1794,0371,02,05,R,20260210,55,3,O,0022,1,1,01,@
1795,0371,03,05,R,20260210,21,2,O,0043,1,2,03,J@
1796,0371,04,05,R,20260210,21,2,O,0077,1,1,06,@o@
1797,0371,05,05,R,20260210,21,2,O,0078,1,1,06,9@
1798,0371,06,05,R,20260210,21,2,O,0053,1,2,12,@
1799,0371,07,05,R,20260210,55,3,O,0029,1,1,09,4@
1800,0371,08,05,R,20260210,21,2,O,0013,1,1,09,@S@
1801,0371,09,05,R,20260210,21,2,O,0034,1,1,01,&@
1802,0371,10,05,R,20260210,21,2,O,0034,1,1,01,?D@
1803,0372,01,05,R,20260210,55,3,O,0003,1,2,00,2@
1804,0372,02,05,R,20260210,55,3,O,0022,1,1,01,@
1805,0372,03,05,R,20260210,21,2,O,0042,1,2,03,I@
1806,0372,04,05,R,20260210,21,2,O,0076,1,1,06,h@
1807,0372,05,05,R,20260210,55,3,O,0078,1,1,06,9@
1808,0372,06,05,R,20260210,21,2,O,0053,1,2,12,@
1809,0372,07,05,R,20260210,21,2,O,0007,1,2,02,@V@
1810,0373,01,05,R,20260210,21,2,O,0212,4,4,08,?K@
1811,0374,01,05,R,20260210,48,2,O,0101,2,2,00,5@
1812,0374,02,05,R,20260210,48,2,O,0110,2,2,02,@Q@
1813,0374,03,05,R,20260210,48,2,O,0147,2,2,03,"""@"
1814,0374,04,05,R,20260210,48,2,O,0186,2,1,06,.@
1815,0374,05,05,R,20260210,48,2,O,0185,2,1,06,?R@
1816,0374,06,05,R,20260210,48,2,O,0150,2,2,12,@
1817,0375,01,05,R,20260210,55,3,O,0001,1,2,00,5@
1818,0375,02,05,R,20260210,12,2,O,0010,1,2,02,?K@
1819,0375,03,05,R,20260210,55,3,O,0022,1,1,01,@
1820,0375,04,05,R,20260210,12,2,O,0042,1,2,03,?H@
1821,0375,05,05,R,20260210,12,2,O,0053,1,2,12,@
1822,0376,01,05,R,20260210,55,3,O,0101,2,2,00,5@
1823,0376,02,05,R,20260210,12,2,O,0110,2,2,02,@Q@
1824,0376,03,05,R,20260210,12,2,O,0147,2,2,03,"""@"
1825,0377,01,05,R,20260210,55,3,O,0101,2,2,00,2@
1826,0377,02,05,R,20260210,12,2,O,0136,2,2,02,J@
1827,0377,03,05,R,20260210,12,2,O,0147,2,2,03,"""@"
1828,0378,01,05,R,20260210,48,2,O,0101,2,2,00,5@
1829,0378,02,05,R,20260210,48,2,O,0110,2,2,02,@Q@
1830,0378,03,05,R,20260210,48,2,O,0147,2,2,03,"""@"
1831,0378,04,05,R,20260210,48,2,O,0150,2,2,12,@
1832,0379,01,05,R,20260210,12,2,O,0001,1,2,00,5@
1833,0379,02,05,R,20260210,12,2,O,0010,1,2,02,?K@
1834,0379,03,05,R,20260210,12,2,O,0022,1,1,01,@
1835,0379,04,05,R,20260210,12,2,O,0042,1,2,03,?H@
1836,0379,05,05,R,20260210,12,2,O,0053,1,2,12,@
1837,0380,01,05,R,20260210,06,2,O,0001,1,2,00,5@
1838,0380,02,05,R,20260210,06,2,O,0010,1,2,02,?K@
1839,0380,03,05,R,20260210,06,2,O,0022,1,1,01,@
1840,0380,04,05,R,20260210,06,2,O,0043,1,2,03,?H@
1841,0380,05,05,R,20260210,06,2,O,0053,1,2,12,@
1842,0380,06,05,R,20260210,06,2,O,0040,1,1,01,A@
1843,0380,07,05,R,20260210,06,2,O,0019,1,1,01,.@
1844,0381,01,05,R,20260210,35,2,O,0003,1,2,00,2@
1845,0381,02,05,R,20260210,35,2,O,0022,1,1,01,@
1846,0381,03,05,R,20260210,35,2,O,0043,1,2,03,J@
1847,0381,04,05,R,20260210,35,2,O,0077,1,1,06,@o@
1848,0381,05,05,R,20260210,35,2,O,0078,1,1,06,9@
1849,0381,06,05,R,20260210,35,2,O,0003,1,2,00,9@
1850,0381,07,05,R,20260210,35,2,O,0061,1,1,04,?b@
1851,0381,08,05,R,20260210,99,9,O,0067,1,1,06,D@
1852,0381,09,05,R,20260210,35,2,O,0074,1,1,04,$@
1853,0381,10,05,R,20260210,35,2,O,0021,1,1,01,P@
1854,0381,11,05,R,20260210,35,2,O,0019,1,1,01,.@
1855,0382,01,05,R,20260210,55,3,O,0101,2,2,00,5@
1856,0382,02,05,R,20260210,12,2,O,0110,2,2,02,@Q@
1857,0382,03,05,R,20260210,12,2,O,0147,2,2,03,"""@"
1858,0383,01,05,R,20260210,55,3,O,0003,1,2,00,2@
1859,0383,02,05,R,20260210,55,3,O,0022,1,1,01,@
1860,0383,03,05,R,20260210,12,2,O,0042,1,2,03,I@
1861,0383,04,05,R,20260210,12,2,O,0076,1,1,06,h@
1862,0383,05,05,R,20260210,55,3,O,0078,1,1,06,9@
1863,0383,06,05,R,20260210,12,2,O,0007,1,2,02,@V@
1864,0383,07,05,R,20260210,12,2,O,0053,1,2,12,@
1865,0384,01,05,R,20260210,06,2,O,0001,1,2,00,5@
1866,0384,02,05,R,20260210,06,2,O,0022,1,1,01,@
1867,0384,03,05,R,20260210,06,2,O,0043,1,2,03,?Q@
1868,0384,04,05,R,20260210,06,2,O,0053,1,2,12,@
1869,0385,01,05,R,20260210,35,2,O,0101,2,2,00,5@
1870,0385,02,05,R,20260210,35,2,O,0110,2,2,02,@Q@
1871,0385,03,05,R,20260210,35,2,O,0147,2,2,03,"""@"
1872,0385,04,05,R,20260210,35,2,O,0150,2,2,12,@
1873,0386,01,05,R,20260210,48,2,O,0001,1,2,00,5@
1874,0386,02,05,R,20260210,48,2,O,0010,1,2,02,?K@
1875,0386,03,05,R,20260210,48,2,O,0022,1,1,01,@
1876,0386,04,05,R,20260210,48,2,O,0042,1,2,03,?H@
1877,0386,05,05,R,20260210,48,2,O,0053,1,2,12,@
1878,0387,01,05,R,20260210,12,2,O,0001,1,2,00,5@
1879,0387,02,05,R,20260210,12,2,O,0010,1,2,02,?K@
1880,0387,03,05,R,20260210,12,2,O,0022,1,1,01,@
1881,0387,04,05,R,20260210,12,2,O,0041,1,2,03,?H@
1882,0387,05,05,R,20260210,12,2,O,0053,1,2,12,@
1883,0388,01,05,R,20260210,35,2,O,0003,1,2,00,2@
1884,0388,02,05,R,20260210,35,2,O,0022,1,1,01,@
1885,0388,03,05,R,20260210,35,2,O,0043,1,2,03,J@
1886,0388,04,05,R,20260210,35,2,O,0077,1,1,06,@o@
1887,0388,05,05,R,20260210,35,2,O,0078,1,1,06,9@
1888,0388,06,05,R,20260210,35,2,O,0007,1,2,02,@V@
1889,0388,07,05,R,20260210,35,2,O,0020,1,1,01,?E@
1890,0388,08,05,R,20260210,35,2,O,0019,1,1,01,.@
1891,0388,09,05,R,20260210,35,2,O,0012,1,1,09,?V@
1892,0388,10,05,R,20260210,35,2,O,0024,1,1,09,&@
1893,0388,11,05,R,20260210,35,2,O,0029,1,1,09,4@
1894,0389,01,05,R,20260211,30,2,O,0001,1,2,00,2@
1895,0389,02,05,R,20260211,30,2,O,0010,1,2,02,?K@
1896,0389,03,05,R,20260211,30,2,O,0022,1,1,01,@
1897,0389,04,05,R,20260211,30,2,O,0043,1,2,03,6@
1898,0390,01,05,R,20260211,48,2,O,0006,1,2,00,"??p=
?6@"
1899,0390,02,05,R,20260211,48,2,O,0040,1,1,01,??????=@
1900,0390,03,05,R,20260211,48,2,O,0046,1,2,03,"=
??p?S@"
1901,0390,04,05,R,20260211,48,2,O,0019,1,1,01,??????-@
1902,0391,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1903,0391,02,05,R,20260211,31,2,O,0010,1,2,02,?K@
1904,0391,03,05,R,20260211,55,3,O,0022,1,1,01,@
1905,0391,04,05,R,20260211,31,2,O,0043,1,2,03,6@
1906,0391,05,05,R,20260211,31,2,O,0053,1,2,12,@
1907,0392,01,05,R,20260211,31,2,O,0001,1,2,00,2@
1908,0392,02,05,R,20260211,31,2,O,0010,1,2,02,?K@
1909,0392,03,05,R,20260211,31,2,O,0022,1,1,01,@
1910,0392,04,05,R,20260211,31,2,O,0043,1,2,03,6@
1911,0393,01,05,R,20260211,55,3,O,0003,1,2,00,2@
1912,0393,02,05,R,20260211,55,3,O,0022,1,1,01,@
1913,0393,03,05,R,20260211,12,2,O,0043,1,2,03,J@
1914,0393,04,05,R,20260211,12,2,O,0077,1,1,06,@o@
1915,0393,05,05,R,20260211,55,3,O,0078,1,1,06,9@
1916,0393,06,05,R,20260211,12,2,O,0007,1,2,02,@V@
1917,0393,07,05,R,20260211,12,2,O,0053,1,2,12,@
1918,0394,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1919,0394,02,05,R,20260211,48,2,O,0010,1,2,02,?K@
1920,0394,03,05,R,20260211,55,2,O,0022,1,1,01,@
1921,0394,04,05,R,20260211,48,2,O,0043,1,2,03,6@
1922,0395,01,05,R,20260211,30,2,O,0001,1,2,00,2@
1923,0395,02,05,R,20260211,30,2,O,0010,1,2,02,?K@
1924,0395,03,05,R,20260211,30,2,O,0022,1,1,01,@
1925,0395,04,05,R,20260211,30,2,O,0043,1,2,03,6@
1926,0395,05,05,R,20260211,30,2,O,0053,1,2,12,@
1927,0396,01,05,R,20260211,55,3,O,0003,1,2,00,2@
1928,0396,02,05,R,20260211,55,3,O,0022,1,1,01,@
1929,0396,03,05,R,20260211,48,2,O,0043,1,2,03,J@
1930,0396,04,05,R,20260211,48,2,O,0077,1,1,06,@o@
1931,0396,05,05,R,20260211,48,2,O,0078,1,1,06,9@
1932,0396,06,05,R,20260211,48,2,O,0053,1,2,12,@
1933,0397,01,05,R,20260211,12,2,O,0001,1,2,00,2@
1934,0397,02,05,R,20260211,12,2,O,0010,1,2,02,?K@
1935,0397,03,05,R,20260211,12,2,O,0022,1,1,01,@
1936,0397,04,05,R,20260211,12,2,O,0043,1,2,03,6@
1937,0397,05,05,R,20260211,12,2,O,0053,1,2,12,@
1938,0398,01,05,R,20260211,48,2,O,0001,1,2,00,2@
1939,0398,02,05,R,20260211,48,2,O,0010,1,2,02,?K@
1940,0398,03,05,R,20260211,48,2,O,0022,1,1,01,@
1941,0398,04,05,R,20260211,48,2,O,0043,1,2,03,6@
1942,0399,01,05,R,20260211,31,2,O,0001,1,2,00,2@
1943,0399,02,05,R,20260211,31,2,O,0010,1,2,02,?K@
1944,0399,03,05,R,20260211,31,2,O,0022,1,1,01,@
1945,0399,04,05,R,20260211,31,2,O,0043,1,2,03,6@
1946,0400,01,05,R,20260211,12,2,O,0001,1,2,00,2@
1947,0400,02,05,R,20260211,12,2,O,0010,1,2,02,?K@
1948,0400,03,05,R,20260211,12,2,O,0022,1,1,01,@
1949,0400,04,05,R,20260211,12,2,O,0043,1,2,03,6@
1950,0400,05,05,R,20260211,12,2,O,0053,1,2,12,@
1951,0401,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1952,0401,02,05,R,20260211,12,2,O,0010,1,2,02,?K@
1953,0401,03,05,R,20260211,55,3,O,0022,1,1,01,@
1954,0401,04,05,R,20260211,12,2,O,0043,1,2,03,6@
1955,0402,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1956,0402,02,05,R,20260211,12,2,O,0010,1,2,02,?K@
1957,0402,03,05,R,20260211,55,3,O,0022,1,1,01,@
1958,0402,04,05,R,20260211,12,2,O,0043,1,2,03,6@
1959,0402,05,05,R,20260211,12,2,O,0053,1,2,12,@
1960,0403,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1961,0403,02,05,R,20260211,12,2,O,0010,1,2,02,?K@
1962,0403,03,05,R,20260211,55,3,O,0022,1,1,01,@
1963,0403,04,05,R,20260211,12,2,O,0043,1,2,03,6@
1964,0403,05,05,R,20260211,12,2,O,0053,1,2,12,@
1965,0404,01,05,R,20260211,48,2,O,0212,4,4,08,?H@
1966,0405,01,05,R,20260211,55,3,O,0101,2,2,00,5@
1967,0405,02,05,R,20260211,48,2,O,0110,2,2,02,@Q@
1968,0405,03,05,R,20260211,48,2,O,0147,2,2,03,"""@"
1969,0405,04,05,R,20260211,48,2,O,0150,2,2,12,@
1970,0406,01,05,R,20260211,55,3,O,0003,1,2,00,2@
1971,0406,02,05,R,20260211,55,3,O,0022,1,1,01,@
1972,0406,03,05,R,20260211,12,2,O,0042,1,2,03,I@
1973,0406,04,05,R,20260211,12,2,O,0076,1,1,06,h@
1974,0406,05,05,R,20260211,55,3,O,0078,1,1,06,9@
1975,0406,06,05,R,20260211,12,2,O,0007,1,2,02,@V@
1976,0406,07,05,R,20260211,12,2,O,0053,1,2,12,@
1977,0407,01,05,R,20260211,55,3,O,0101,2,2,00,5@
1978,0407,02,05,R,20260211,12,2,O,0110,2,2,02,@Q@
1979,0407,03,05,R,20260211,12,2,O,0147,2,2,03,"""@"
1980,0407,04,05,R,20260211,12,2,O,0150,2,2,12,@
1981,0408,01,05,R,20260211,31,2,O,0003,1,2,00,7@
1982,0408,02,05,R,20260211,31,2,O,0022,1,1,01,@
1983,0408,03,05,R,20260211,31,2,O,0043,1,2,03,J@
1984,0408,04,05,R,20260211,31,2,O,0057,1,1,04,d@
1985,0408,05,05,R,20260211,31,2,O,0058,1,1,04,4@
1986,0408,06,05,R,20260211,31,2,O,0077,1,1,06,?f@
1987,0408,07,05,R,20260211,31,2,O,0078,1,1,06,4@
1988,0408,08,05,R,20260211,31,2,O,0008,1,2,02,?F@
1989,0408,09,05,R,20260211,31,2,O,0053,1,2,12,@
1990,0409,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1991,0409,02,05,R,20260211,14,2,O,0010,1,2,02,?K@
1992,0409,03,05,R,20260211,55,3,O,0022,1,1,01,@
1993,0409,04,05,R,20260211,14,2,O,0043,1,2,03,6@
1994,0409,05,05,R,20260211,14,2,O,0053,1,2,12,@
1995,0410,01,05,R,20260211,55,3,O,0001,1,2,00,2@
1996,0410,02,05,R,20260211,30,2,O,0010,1,2,02,?K@
1997,0410,03,05,R,20260211,55,3,O,0022,1,1,01,@
1998,0410,04,05,R,20260211,30,2,O,0043,1,2,03,6@
1999,0410,05,05,R,20260211,30,2,O,0053,1,2,12,@
2000,0411,01,05,R,20260211,24,8,O,0313,3,3,18,Y@
2001,0412,01,05,R,20260211,08,3,O,0101,2,2,00,5@
2002,0412,02,05,R,20260211,14,2,O,0110,2,2,02,@Q@
2003,0412,03,05,R,20260211,14,2,O,0147,2,2,03,"""@"
2004,0412,04,05,R,20260211,14,2,O,0150,2,2,12,@
2005,0413,01,05,R,20260211,08,3,O,0001,1,2,00,5@
2006,0413,02,05,R,20260211,21,2,O,0010,1,2,02,?K@
2007,0413,03,05,R,20260211,08,3,O,0022,1,1,01,@
2008,0413,04,05,R,20260211,21,2,O,0043,1,2,03,?H@
2009,0413,05,05,R,20260211,21,2,O,0053,1,2,12,@
2010,0414,01,05,R,20260211,48,2,O,0101,2,2,00,5@
2011,0414,02,05,R,20260211,48,2,O,0110,2,2,02,@Q@
2012,0414,03,05,R,20260211,48,2,O,0147,2,2,03,"""@"
2013,0414,04,05,R,20260211,48,2,O,0150,2,2,12,@
2014,0415,01,05,R,20260211,30,2,O,0101,2,2,00,2@
2015,0415,02,05,R,20260211,30,2,O,0136,2,2,02,J@
2016,0415,03,05,R,20260211,30,2,O,0147,2,2,03,"""@"
2017,0415,04,05,R,20260211,30,2,O,0150,2,2,12,@
2018,0416,01,05,R,20260211,35,2,O,0001,1,2,00,5@
2019,0416,02,05,R,20260211,35,2,O,0010,1,2,02,?K@
2020,0416,03,05,R,20260211,35,2,O,0022,1,1,01,@
2021,0416,04,05,R,20260211,35,2,O,0043,1,2,03,?H@
2022,0416,05,05,R,20260211,35,2,O,0053,1,2,12,@
2023,0417,01,05,R,20260211,08,3,O,0003,1,2,00,2@
2024,0417,02,05,R,20260211,08,3,O,0022,1,1,01,@
2025,0417,03,05,R,20260211,14,2,O,0042,1,2,03,I@
2026,0417,04,05,R,20260211,14,2,O,0076,1,1,06,h@
2027,0417,05,05,R,20260211,14,2,O,0078,1,1,06,9@
2028,0417,06,05,R,20260211,14,2,O,0053,1,2,12,@
2029,0417,07,05,R,20260211,14,2,O,0018,1,1,01,P@
2030,0417,08,05,R,20260211,08,3,O,0019,1,1,01,.@
2031,0418,01,05,R,20260211,55,3,O,0003,1,2,00,7@
2032,0418,02,05,R,20260211,55,3,O,0022,1,1,01,@
2033,0418,03,05,R,20260211,21,2,O,0043,1,2,03,J@
2034,0418,04,05,R,20260211,21,2,O,0057,1,1,04,?f@
2035,0418,05,05,R,20260211,21,2,O,0058,1,1,04,.@
2036,0418,06,05,R,20260211,21,2,O,0083,1,1,06,@e@
2037,0418,07,05,R,20260211,21,2,O,0084,1,1,06,.@
2038,0418,08,05,R,20260211,21,2,O,0007,1,2,02,@V@
2039,0418,09,05,R,20260211,21,2,O,0012,1,1,09,?]@
2040,0418,10,05,R,20260211,21,2,O,0034,1,1,01,&@
2041,0418,11,05,R,20260211,55,3,O,0029,1,1,09,4@
2042,0419,01,05,R,20260211,08,3,O,0001,1,2,00,5@
2043,0419,02,05,R,20260211,48,2,O,0010,1,2,02,?K@
2044,0419,03,05,R,20260211,08,3,O,0022,1,1,01,@
2045,0419,04,05,R,20260211,48,2,O,0043,1,2,03,?H@
2046,0419,05,05,R,20260211,48,2,O,0053,1,2,12,@
2047,0420,01,05,R,20260211,48,2,O,0001,1,2,00,5@
2048,0420,02,05,R,20260211,48,2,O,0022,1,1,01,@
2049,0420,03,05,R,20260211,48,2,O,0043,1,2,03,?Q@
2050,0420,04,05,R,20260211,48,2,O,0053,1,2,12,@
2051,0421,01,05,R,20260211,08,3,O,0003,1,2,00,2@
2052,0421,02,05,R,20260211,08,3,O,0022,1,1,01,@
2053,0421,03,05,R,20260211,21,2,O,0041,1,2,03,I@
2054,0421,04,05,R,20260211,21,2,O,0075,1,1,06,f@
2055,0421,05,05,R,20260211,08,3,O,0078,1,1,06,9@
2056,0421,06,05,R,20260211,21,2,O,0053,1,2,12,@
2057,0421,07,05,R,20260211,21,2,O,0007,1,2,02,@V@
2058,0422,01,05,R,20260211,30,2,O,0003,1,2,00,2@
2059,0422,02,05,R,20260211,30,2,O,0022,1,1,01,@
2060,0422,03,05,R,20260211,30,2,O,0043,1,2,03,J@
2061,0422,04,05,R,20260211,30,2,O,0077,1,1,06,@o@
2062,0422,05,05,R,20260211,30,2,O,0078,1,1,06,9@
2063,0422,06,05,R,20260211,30,2,O,0053,1,2,12,@
2064,0423,01,05,R,20260211,48,2,O,0001,1,2,00,5@
2065,0423,02,05,R,20260211,48,2,O,0022,1,1,01,@
2066,0423,03,05,R,20260211,48,2,O,0043,1,2,03,?Q@
2067,0423,04,05,R,20260211,48,2,O,0053,1,2,12,@
2068,0424,01,05,R,20260211,08,3,O,0001,1,2,00,5@
2069,0424,02,05,R,20260211,21,2,O,0010,1,2,02,?K@
2070,0424,03,05,R,20260211,08,3,O,0022,1,1,01,@
2071,0424,04,05,R,20260211,21,2,O,0042,1,2,03,?H@
2072,0424,05,05,R,20260211,21,2,O,0053,1,2,12,@
2073,0425,01,05,R,20260211,35,2,O,0003,1,2,00,2@
2074,0425,02,05,R,20260211,35,2,O,0022,1,1,01,@
2075,0425,03,05,R,20260211,35,2,O,0041,1,2,03,I@
2076,0425,04,05,R,20260211,35,2,O,0075,1,1,06,f@
2077,0425,05,05,R,20260211,35,2,O,0078,1,1,06,9@
2078,0425,06,05,R,20260211,35,2,O,0053,1,2,12,@
2079,0425,07,05,R,20260211,35,2,O,0007,1,2,02,@V@
2080,0426,01,05,R,20260211,48,2,O,0101,2,2,00,2@
2081,0426,02,05,R,20260211,48,2,O,0137,2,2,02,O@
2082,0426,03,05,R,20260211,48,2,O,0147,2,2,03,"""@"
2083,0426,04,05,R,20260211,48,2,O,0150,2,2,12,@
2084,0427,01,05,R,20260211,30,2,O,0001,1,2,00,5@
2085,0427,02,05,R,20260211,30,2,O,0022,1,1,01,@
2086,0427,03,05,R,20260211,30,2,O,0043,1,2,03,?Q@
2087,0427,04,05,R,20260211,30,2,O,0053,1,2,12,@
2088,0428,01,05,R,20260211,08,3,O,0003,1,2,00,7@
2089,0428,02,05,R,20260211,08,3,O,0022,1,1,01,@
2090,0428,03,05,R,20260211,14,2,O,0043,1,2,03,J@
2091,0428,04,05,R,20260211,14,2,O,0064,1,1,04,?q@
2092,0428,05,05,R,20260211,14,2,O,0065,1,1,04,>@
2093,0428,06,05,R,20260211,14,2,O,0053,1,2,12,@
2094,0428,07,05,R,20260211,14,2,O,0018,1,1,01,P@
2095,0428,08,05,R,20260211,08,3,O,0019,1,1,01,.@
2096,0429,01,05,R,20260211,35,2,O,0001,1,2,00,5@
2097,0429,02,05,R,20260211,35,2,O,0022,1,1,01,@
2098,0429,03,05,R,20260211,35,2,O,0043,1,2,03,?Q@
2099,0429,04,05,R,20260211,35,2,O,0053,1,2,12,@
2100,0430,01,05,R,20260211,24,8,O,0300,3,3,16,?A@
2101,0430,02,05,R,20260211,24,8,O,0310,3,3,18,T@
2102,0431,01,05,R,20260211,21,2,O,0101,2,2,00,5@
2103,0431,02,05,R,20260211,21,2,O,0110,2,2,02,@Q@
2104,0431,03,05,R,20260211,21,2,O,0147,2,2,03,"""@"
2105,0432,01,05,R,20260212,12,2,O,0001,1,2,00,5@
2106,0432,02,05,R,20260212,12,2,O,0022,1,1,01,@
2107,0432,03,05,R,20260212,12,2,O,0043,1,2,03,?Q@
2108,0432,04,05,R,20260212,12,2,O,0053,1,2,12,@
2109,0433,01,05,R,20260212,14,2,O,0001,1,2,00,5@
2110,0433,02,05,R,20260212,14,2,O,0022,1,1,01,@
2111,0433,03,05,R,20260212,14,2,O,0043,1,2,03,?Q@
2112,0433,04,05,R,20260212,14,2,O,0053,1,2,12,@
2113,0434,01,05,R,20260212,48,2,O,0003,1,2,00,2@
2114,0434,02,05,R,20260212,48,2,O,0022,1,1,01,@
2115,0434,03,05,R,20260212,48,2,O,0043,1,2,03,J@
2116,0434,04,05,R,20260212,48,2,O,0077,1,1,06,@o@
2117,0434,05,05,R,20260212,48,2,O,0078,1,1,06,9@
2118,0434,06,05,R,20260212,48,2,O,0053,1,2,12,@
2119,0435,01,05,R,20260212,55,3,O,0001,1,2,00,2@
2120,0435,02,05,R,20260212,12,2,O,0010,1,2,02,?K@
2121,0435,03,05,R,20260212,55,3,O,0022,1,1,01,@
2122,0435,04,05,R,20260212,12,2,O,0043,1,2,03,6@
2123,0435,05,05,R,20260212,12,2,O,0053,1,2,12,@
2124,0436,01,05,R,20260212,55,3,O,0003,1,2,00,2@
2125,0436,02,05,R,20260212,55,3,O,0022,1,1,01,@
2126,0436,03,05,R,20260212,48,2,O,0043,1,2,03,J@
2127,0436,04,05,R,20260212,48,2,O,0077,1,1,06,@o@
2128,0436,05,05,R,20260212,55,3,O,0078,1,1,06,9@
